prs,signature,effect,sem,z_score,p_value,category,p_value_fdr,significant_fdr,abs_z_score
CED,Sig 15,-0.0682913213968277,0.014703463762998581,-4.644573720695902,3.407793492726796e-06,Other,1.0440899211758695e-05,True,4.644573720695902
CED,Sig 16,-0.016436681151390076,0.010352798737585545,-1.5876558182974394,0.11236418879190069,Other,0.1592563305711978,False,1.5876558182974394
CED,Sig 17,-0.02007126808166504,0.011388275772333145,-1.7624501270356037,0.07799327569778858,Other,0.11860276105004602,False,1.7624501270356037
CED,Sig 18,-0.023435233160853386,0.012529287487268448,-1.870436222703561,0.06142326578771895,Other,0.09698410387534571,False,1.870436222703561
CED,Sig 19,-0.005880703218281269,0.01152082346379757,-0.5104412229525505,0.6097423829475543,Other,0.6733351468132502,False,0.5104412229525505
CED,Sig 20,0.0,0.0,,,Other,,False,
CAD,Sig 0,0.1802384853363037,0.010531686246395111,17.113924695392203,0.0,Cardiovascular,0.0,True,17.113924695392203
CAD,Sig 1,0.13130725920200348,0.00889279693365097,14.765574900864715,0.0,Cardiovascular,0.0,True,14.765574900864715
CAD,Sig 2,0.13049684464931488,0.010007441975176334,13.039980144078276,0.0,Cardiovascular,0.0,True,13.039980144078276
CAD,Sig 3,0.12445992231369019,0.00918711069971323,13.547232245451786,0.0,Cardiovascular,0.0,True,13.547232245451786
CAD,Sig 4,-0.058881841599941254,0.06222214922308922,-0.9463164216463861,0.3439872199789047,Cardiovascular,0.41416521469032,False,0.9463164216463861
CAD,Sig 5,0.3345182538032532,0.009353400208055973,35.76434733490144,0.0,Cardiovascular,0.0,True,35.76434733490144
CAD,Sig 6,0.21358339488506317,0.04004192724823952,5.3339938799887205,9.607576245684868e-08,Cardiovascular,3.2940261413776687e-07,True,5.3339938799887205
CAD,Sig 7,0.14579474925994873,0.008689072914421558,16.77909147453097,0.0,Cardiovascular,0.0,True,16.77909147453097
CAD,Sig 8,0.11657853424549103,0.010938161052763462,10.657964687404027,0.0,Cardiovascular,0.0,True,10.657964687404027
CAD,Sig 9,0.15737977623939514,0.012878483161330223,12.220365882214605,0.0,Cardiovascular,0.0,True,12.220365882214605
CAD,Sig 10,0.12675878405570984,0.012093665078282356,10.481420085242942,0.0,Cardiovascular,0.0,True,10.481420085242942
CAD,Sig 11,-0.032309480011463165,0.053987301886081696,-0.5984644329816522,0.5495300841016957,Cardiovascular,0.6182213446144077,False,0.5984644329816522
CAD,Sig 12,-0.010350747033953667,0.0716223418712616,-0.1445184109248862,0.885091119243302,Cardiovascular,0.9110264238960634,False,0.1445184109248862
CAD,Sig 13,0.15852411091327667,0.017439525574445724,9.089932534951714,0.0,Cardiovascular,0.0,True,9.089932534951714
CAD,Sig 14,0.15937282145023346,0.012696435675024986,12.552564005324259,0.0,Cardiovascular,0.0,True,12.552564005324259
CAD,Sig 15,0.1733839362859726,0.020476974546909332,8.467263359085539,0.0,Cardiovascular,0.0,True,8.467263359085539
CAD,Sig 16,0.14352993667125702,0.00974529143422842,14.72813179984914,0.0,Cardiovascular,0.0,True,14.72813179984914
