prs,signature,effect,sem,z_score,p_value,category,p_value_fdr,significant_fdr,abs_z_score
BC,Sig 19,0.015084494836628437,0.0023386322427541018,6.450135494097228,1.1175016467745991e-10,Cancer,2.514378705242848e-09,True,6.450135494097228
BC,Sig 20,0.0,0.0,,,Cancer,,False,
CVD,Sig 0,0.013823618181049824,0.0034136392641812563,4.049525187414712,5.1321654250369164e-05,Cardiovascular,0.0005959934041978354,True,4.049525187414712
CVD,Sig 1,-0.005645856726914644,0.0036286842077970505,-1.555896408616446,0.11973272754496045,Cardiovascular,0.31627007919839906,False,1.555896408616446
CVD,Sig 2,-0.010092784650623798,0.004613751079887152,-2.1875442510588714,0.028702816512827356,Cardiovascular,0.12593388512495807,False,2.1875442510588714
CVD,Sig 3,-0.0015500468434765935,0.004522665869444609,-0.34272857828140685,0.7318026610837531,Cardiovascular,0.8872481987489468,False,0.34272857828140685
CVD,Sig 4,-0.0031920738983899355,0.001537577249109745,-2.0760413177537203,0.03789012977267592,Cardiovascular,0.14951311107478224,False,2.0760413177537203
CVD,Sig 5,0.0770270973443985,0.005426590330898762,14.19438222668287,0.0,Cardiovascular,0.0,True,14.19438222668287
CVD,Sig 6,-0.007852938026189804,0.0025949033442884684,-3.0262930769558616,0.002475722083125076,Cardiovascular,0.018962977657979305,True,3.0262930769558616
CVD,Sig 7,0.0030388988088816404,0.004773648455739021,0.6365987854066184,0.5243862165545863,Cardiovascular,0.7345487858352181,False,0.6365987854066184
CVD,Sig 8,0.00197607115842402,0.003104008501395583,0.6366191192889984,0.5243729683539036,Cardiovascular,0.7345487858352181,False,0.6366191192889984
